"6083","十大","原住民","2010","原味","嚴選","國內外","時享","特色美食","獻禮","甄選","評選","造訪","遊客","原鄉","民族委員會","各地","原住","參考","辦理"
"6084","原住","文學獎","評審","民族委員會","主辦","得獎","民族","參考","101","臺灣","名單","行政院","提供"
"6085","部落","2012","拜訪","旅展","特產品","精彩","號召","遊程","原鄉","民宿","周邊","民族委員會","美食","台北","工藝","25","供民眾","參與","景點"
"6133","符合","進口","產品","食品","相關","資料集","資訊","提供"
"6134","藥局","基本資料","地址","電話","名稱","提供"
"6138","幹線","逆行","順行","南迴線","東部","西部","時刻","列車","客車","客運","鐵路","行車","包括","資料"
"6145","客家","學院","系所及","成立","學校","國內","研究","中心","資料"
"6146","海外","社團","委會","客家","95","收錄","基本資料"
"6151","代碼","產銷","輔導","產業","縣市","資訊","作物","植物","標章","單位名稱","資料","名稱","包含","欄位","單位","提供"
"6152","營業","廠商","聯絡","資料","內容","電話","名稱","包含","欄位","提供"
"6153","創業","課程","班別","開課","微型","研習","鳳凰","計劃","訊息","時間","地點","日期","包含"
"6154","研究所","報告","勞動","安全衛生","職業","成果","研究","計畫","年度"
"6175","新生報","臺南市","人數","統計","資料集","提供"
"6181","各校","男女生","臺南市","人數","統計","資料集","提供"
"6192","暑假作業","中小","作品","競賽","網路","臺南市","資料集","提供"
"6193","校園","新聞","臺南市","藝文","活動","資料集","提供"
"6194","列表","臺南市","即時","教育","公告","資料集","提供"
"6200","教師","研習","護照","學習","課程","臺南市","資料集","資訊","提供"
"6201","book","台南","愛讀冊","非讀","列表","臺南市","資源","資料集","提供"
"6205","中小學校","網路","臺南市","電話","資料集","提供"
"6217","地圖","運動","列表","臺南市","資料集","提供"
"6219","藝術網","作品","公共","收錄","文化部","基本資料"
"6220","展演","空間","國內","收錄","文化部","資訊"
"6221","各縣","文化局","收錄","文化部","市政府","相關","單位","資料"
"6222","圖書室","國立","臺灣","本區","專門","歷史博物館","兒童","特色","美術館","開放","所屬","收錄","文化部","各級","機關","中心","服務","資料"
"6223","文化","旅遊網","加值","創意","商店","收錄","資料"
"6224","書店","獨立","特色","收錄","文化部","資料"
"6242","博物館","管理處","公私","地理位置","資訊","所在","整合","聯絡","文化部","地址","網址"
"6243","社區","地理位置","所在","地點","文化部","網站","網址","資訊"
"6244","文化館","地方","管理處","地理位置","資訊","所在","聯絡","文化部","地址","網站","網址","包含"
"6245","工藝","扶植","國立","研究","發展","臺灣","中心","資訊"
"6246","創建","年代","網之供","古蹟","主管機關","文化","資產","所屬","地點","網址","包含","資訊"
"6258","薪資","投保","查對","總額","適用","被保險人","等級","單位","提供"
"6259","之勞","個別","被保險人","投保","保險費","負擔","每月","查詢","單位","提供"
"6260","個別","職業工會","保險費","會員","負擔","每月","所屬","查詢","提供"
"6261","個別","漁會","保險費","會員","負擔","每月","所屬","查詢","提供"
"6262","職災","費率","適用","投保","單位","查詢","提供"
"6263","重建","職業","服務","強化","心理","職務","職業輔導","適應","職災","能力","就近","評量","社會","輔導","設計","評估","工作","就業","勞工"
